score,true_label,attack_family,cost_proxy,score_source
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.086441,0,normal,0.256187,kddcup99_no_training_proxy
0.062263,0,normal,0.240471,kddcup99_no_training_proxy
0.074783,0,normal,0.248609,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.116250,0,normal,0.275562,kddcup99_no_training_proxy
0.115978,0,normal,0.275386,kddcup99_no_training_proxy
0.333804,0,normal,0.466973,kddcup99_no_training_proxy
0.087059,0,normal,0.256588,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.135435,0,normal,0.288033,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.067935,0,normal,0.244158,kddcup99_no_training_proxy
0.133587,0,normal,0.286832,kddcup99_no_training_proxy
0.092717,0,normal,0.260266,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.166196,0,normal,0.308027,kddcup99_no_training_proxy
0.102357,0,normal,0.266532,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.211304,0,normal,0.337348,kddcup99_no_training_proxy
0.160652,0,normal,0.304424,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.062263,0,normal,0.240471,kddcup99_no_training_proxy
0.097202,0,normal,0.263181,kddcup99_no_training_proxy
0.124565,0,normal,0.280967,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.224783,0,normal,0.346109,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.158804,0,normal,0.303223,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.117391,0,normal,0.276304,kddcup99_no_training_proxy
0.131739,0,normal,0.285630,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.106630,0,normal,0.269310,kddcup99_no_training_proxy
0.122065,0,normal,0.279342,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.154457,0,normal,0.300397,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.103261,0,normal,0.267120,kddcup99_no_training_proxy
0.087059,0,normal,0.256588,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.094674,0,normal,0.261538,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.285543,0,normal,0.385603,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.080217,0,normal,0.252141,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.245978,0,normal,0.359886,kddcup99_no_training_proxy
0.089239,0,normal,0.258005,kddcup99_no_training_proxy
0.089783,0,normal,0.258359,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.118212,0,normal,0.276838,kddcup99_no_training_proxy
0.083696,0,normal,0.254402,kddcup99_no_training_proxy
0.067059,0,normal,0.243588,kddcup99_no_training_proxy
0.211522,0,normal,0.337489,kddcup99_no_training_proxy
0.127174,0,normal,0.282663,kddcup99_no_training_proxy
0.062174,0,normal,0.240413,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.121765,0,normal,0.279147,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.113587,0,normal,0.273832,kddcup99_no_training_proxy
0.068293,0,normal,0.244390,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.527609,1,neptune,0.642946,kddcup99_no_training_proxy
0.250326,0,normal,0.362712,kddcup99_no_training_proxy
0.092202,0,normal,0.259931,kddcup99_no_training_proxy
0.086304,0,normal,0.256098,kddcup99_no_training_proxy
0.113478,0,normal,0.273761,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.083696,0,normal,0.254402,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.214565,0,normal,0.339467,kddcup99_no_training_proxy
0.404371,0,normal,0.562841,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.203587,0,normal,0.332332,kddcup99_no_training_proxy
0.080088,0,normal,0.252057,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.062500,0,normal,0.240625,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.088913,0,normal,0.257793,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.149674,0,normal,0.297288,kddcup99_no_training_proxy
0.064674,0,normal,0.242038,kddcup99_no_training_proxy
0.135870,0,normal,0.288315,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.065703,0,normal,0.242707,kddcup99_no_training_proxy
0.207826,0,normal,0.335087,kddcup99_no_training_proxy
0.160435,0,normal,0.304283,kddcup99_no_training_proxy
0.570000,0,normal,0.670500,kddcup99_no_training_proxy
0.153261,0,normal,0.299620,kddcup99_no_training_proxy
0.195000,0,normal,0.376750,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.105895,0,normal,0.268832,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.114348,0,normal,0.274326,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.061332,0,normal,0.239866,kddcup99_no_training_proxy
0.124565,0,normal,0.280967,kddcup99_no_training_proxy
0.066417,0,normal,0.243171,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.255000,0,normal,0.365750,kddcup99_no_training_proxy
0.171361,0,normal,0.361384,kddcup99_no_training_proxy
0.113587,0,normal,0.273832,kddcup99_no_training_proxy
0.153261,0,normal,0.299620,kddcup99_no_training_proxy
0.103478,0,normal,0.267261,kddcup99_no_training_proxy
0.104239,0,normal,0.267755,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.062500,0,normal,0.240625,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.068261,0,normal,0.244370,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.106630,0,normal,0.269310,kddcup99_no_training_proxy
0.071848,0,normal,0.246701,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.180000,0,normal,0.367000,kddcup99_no_training_proxy
0.144674,0,normal,0.294038,kddcup99_no_training_proxy
0.194763,0,normal,0.376596,kddcup99_no_training_proxy
0.072609,0,normal,0.247196,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.150761,0,normal,0.297995,kddcup99_no_training_proxy
0.143587,0,normal,0.343332,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.533043,1,neptune,0.646478,kddcup99_no_training_proxy
0.159022,0,normal,0.303364,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.101957,0,normal,0.266272,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.149674,0,normal,0.297288,kddcup99_no_training_proxy
0.122609,0,normal,0.279696,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.189130,0,normal,0.322935,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.086413,0,normal,0.256168,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.138913,0,normal,0.290293,kddcup99_no_training_proxy
0.130326,0,normal,0.284712,kddcup99_no_training_proxy
0.146087,0,normal,0.294957,kddcup99_no_training_proxy
0.069022,0,normal,0.244864,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.111304,0,normal,0.272348,kddcup99_no_training_proxy
0.343478,0,normal,0.423261,kddcup99_no_training_proxy
0.122826,0,normal,0.279837,kddcup99_no_training_proxy
0.087174,0,normal,0.256663,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.068235,0,normal,0.244353,kddcup99_no_training_proxy
0.061176,0,normal,0.239765,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.122311,0,normal,0.279502,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.150761,0,normal,0.297995,kddcup99_no_training_proxy
0.111304,0,normal,0.272348,kddcup99_no_training_proxy
0.146087,0,normal,0.294957,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.071848,0,normal,0.246701,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.065330,0,normal,0.242464,kddcup99_no_training_proxy
0.416609,0,normal,0.570796,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.063440,0,normal,0.241236,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.609783,1,neptune,0.746359,kddcup99_no_training_proxy
0.140000,0,normal,0.291000,kddcup99_no_training_proxy
0.084706,0,normal,0.255059,kddcup99_no_training_proxy
0.117391,0,normal,0.276304,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.167986,0,normal,0.309191,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.090588,0,normal,0.258882,kddcup99_no_training_proxy
0.064674,0,normal,0.242038,kddcup99_no_training_proxy
0.103587,0,normal,0.267332,kddcup99_no_training_proxy
0.132826,0,normal,0.286337,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.172283,0,normal,0.361984,kddcup99_no_training_proxy
0.075354,0,normal,0.248980,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.075026,0,normal,0.248767,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.221522,0,normal,0.343989,kddcup99_no_training_proxy
0.079130,0,normal,0.251435,kddcup99_no_training_proxy
0.139565,0,normal,0.290717,kddcup99_no_training_proxy
0.186630,0,normal,0.371310,kddcup99_no_training_proxy
0.201332,0,normal,0.330866,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.160435,0,normal,0.304283,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.117391,0,normal,0.276304,kddcup99_no_training_proxy
0.089565,0,normal,0.258217,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.061176,0,normal,0.239765,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.090652,0,normal,0.258924,kddcup99_no_training_proxy
0.072093,0,normal,0.246861,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.077094,0,normal,0.250111,kddcup99_no_training_proxy
0.157500,0,normal,0.302375,kddcup99_no_training_proxy
0.221196,0,normal,0.343777,kddcup99_no_training_proxy
0.080109,0,normal,0.252071,kddcup99_no_training_proxy
0.099457,0,normal,0.264647,kddcup99_no_training_proxy
0.124348,0,normal,0.280826,kddcup99_no_training_proxy
0.113261,0,normal,0.273620,kddcup99_no_training_proxy
0.244784,0,normal,0.359110,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.149674,0,normal,0.297288,kddcup99_no_training_proxy
0.083696,0,normal,0.254402,kddcup99_no_training_proxy
0.615217,1,neptune,0.749891,kddcup99_no_training_proxy
0.196304,0,normal,0.327598,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.251522,0,normal,0.363489,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.192283,0,normal,0.324984,kddcup99_no_training_proxy
0.215109,0,normal,0.389821,kddcup99_no_training_proxy
0.240000,0,normal,0.406000,kddcup99_no_training_proxy
0.262609,0,normal,0.370696,kddcup99_no_training_proxy
0.095543,0,normal,0.262103,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.236630,0,normal,0.403810,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.144674,0,normal,0.344038,kddcup99_no_training_proxy
0.124022,0,normal,0.280614,kddcup99_no_training_proxy
0.080109,0,normal,0.252071,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.203056,0,normal,0.381987,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.229130,0,normal,0.348934,kddcup99_no_training_proxy
0.095109,0,normal,0.261821,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.092826,0,normal,0.260337,kddcup99_no_training_proxy
0.061176,0,normal,0.239765,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.618478,1,neptune,0.752011,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.142500,0,normal,0.292625,kddcup99_no_training_proxy
0.119565,0,normal,0.277717,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.128152,0,normal,0.283299,kddcup99_no_training_proxy
0.245178,0,normal,0.359366,kddcup99_no_training_proxy
0.160000,0,normal,0.304000,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.146087,0,normal,0.294957,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.085326,0,normal,0.255462,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.081196,0,normal,0.252777,kddcup99_no_training_proxy
0.082977,0,normal,0.253935,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.122065,0,normal,0.279342,kddcup99_no_training_proxy
0.143587,0,normal,0.343332,kddcup99_no_training_proxy
0.102717,0,normal,0.266766,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.078478,0,normal,0.251011,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.087717,0,normal,0.257016,kddcup99_no_training_proxy
0.065435,0,normal,0.242533,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.062263,0,normal,0.240471,kddcup99_no_training_proxy
0.149674,0,normal,0.297288,kddcup99_no_training_proxy
0.164022,0,normal,0.306614,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.105245,0,normal,0.268410,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.111304,0,normal,0.272348,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.183043,0,normal,0.318978,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.076957,0,normal,0.250022,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.111304,0,normal,0.272348,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.138478,0,normal,0.290011,kddcup99_no_training_proxy
0.071522,0,normal,0.246489,kddcup99_no_training_proxy
0.236087,0,normal,0.403457,kddcup99_no_training_proxy
0.087059,0,normal,0.256588,kddcup99_no_training_proxy
0.235870,0,normal,0.353315,kddcup99_no_training_proxy
0.074783,0,normal,0.248609,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.166196,0,normal,0.358027,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.429933,0,normal,0.579457,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.064706,0,normal,0.242059,kddcup99_no_training_proxy
0.073043,0,normal,0.247478,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.233587,0,normal,0.401832,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.104783,0,normal,0.268109,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.077609,0,normal,0.250446,kddcup99_no_training_proxy
0.074022,0,normal,0.248114,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.163043,0,normal,0.305978,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.096957,0,normal,0.263022,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.225109,0,normal,0.346321,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.132717,0,normal,0.286266,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.120978,0,normal,0.278636,kddcup99_no_training_proxy
0.069082,0,normal,0.244903,kddcup99_no_training_proxy
0.606522,1,neptune,0.744239,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.193529,0,normal,0.375794,kddcup99_no_training_proxy
0.075109,0,normal,0.248821,kddcup99_no_training_proxy
0.100000,0,normal,0.265000,kddcup99_no_training_proxy
0.157500,0,normal,0.302375,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.202826,0,normal,0.331837,kddcup99_no_training_proxy
0.210058,0,normal,0.386537,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.144022,0,normal,0.293614,kddcup99_no_training_proxy
0.064706,0,normal,0.242059,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.147174,0,normal,0.345663,kddcup99_no_training_proxy
0.110978,0,normal,0.272136,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.126413,0,normal,0.282168,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.326630,0,normal,0.462310,kddcup99_no_training_proxy
0.601087,1,neptune,0.740707,kddcup99_no_training_proxy
0.156848,0,normal,0.301951,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.154348,0,normal,0.300326,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.143587,0,normal,0.343332,kddcup99_no_training_proxy
0.615217,1,neptune,0.749891,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.135326,0,normal,0.287962,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.112609,0,normal,0.273196,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.240000,0,normal,0.406000,kddcup99_no_training_proxy
0.232500,0,normal,0.401125,kddcup99_no_training_proxy
0.065761,0,normal,0.242745,kddcup99_no_training_proxy
0.149674,0,normal,0.297288,kddcup99_no_training_proxy
0.242717,0,normal,0.357766,kddcup99_no_training_proxy
0.135326,0,normal,0.287962,kddcup99_no_training_proxy
0.113043,0,normal,0.273478,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.164022,0,normal,0.306614,kddcup99_no_training_proxy
0.139457,0,normal,0.290647,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.193804,0,normal,0.375973,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.105217,0,normal,0.268391,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.195000,0,normal,0.376750,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.141087,0,normal,0.341707,kddcup99_no_training_proxy
